timestamp,Robin_education_Derick,Robin_education_Julius,Robin_education_Lizbeth,Robin_education_Jasper,Robin_education_Terrance,Robin_education_Takako,Robin_education_Kristopher,Robin_education_Billi,Robin_office_Addie,Robin_office_Maryann,Robin_office_Serena,Robin_office_Antonina,Robin_lodging_Dorthy,Robin_lodging_Elmer,Robin_lodging_Oliva,Robin_lodging_Celia,Robin_lodging_Renea,Robin_lodging_Janie
2017-10-15 20:00:00,629.4,282.0,118.6,156.2,207.9,169.2,111.5,19.8,16.5,177.0,41.3,353.6,51.4,143.9,63.0,87.0,95.2,107.7
2017-10-15 21:00:00,596.5,279.6,118.2,155.1,210.3,169.2,113.9,19.7,15.6,173.6,40.0,352.4,47.5,142.0,56.2,77.2,95.1,102.85
2017-10-15 22:00:00,588.5,280.0,117.8,149.7,210.7,169.2,111.4,22.2,15.6,173.8,40.3,355.7,40.9,118.4,53.4,70.2,92.8,89.075
2017-10-15 23:00:00,562.7,269.0,114.4,147.6,212.3,169.2,113.5,21.3,15.4,173.1,38.3,341.7,37.3,105.5,44.0,55.7,86.1,83.8
2017-10-16 00:00:00,545.2,256.8,113.4,159.9,210.8,169.2,110.4,25.2,17.6,182.7,33.1,356.3,28.1,92.2,46.3,49.1,79.2,86.0583
2017-10-16 01:00:00,560.3,251.0,115.8,150.0,212.7,169.2,116.0,19.5,15.7,177.3,37.4,350.8,25.3,72.9,36.0,39.5,70.4,74.2083
2017-10-16 02:00:00,576.8,248.2,118.6,148.7,214.3,169.2,115.8,19.0,15.5,180.2,36.0,353.1,23.8,68.3,31.8,32.0,59.5,67.3
2017-10-16 03:00:00,578.2,247.6,119.0,148.9,217.9,169.2,116.4,19.0,15.9,178.2,37.4,354.0,22.6,60.1,32.6,29.7,57.3,58.35
2017-10-16 04:00:00,574.7,261.0,117.6,148.5,215.2,169.2,114.8,21.9,15.6,185.6,39.6,365.2,21.9,56.5,29.1,28.4,52.0,52.375
2017-10-16 05:00:00,606.5,292.8,123.6,149.6,216.3,169.2,118.5,28.5,16.2,220.6,54.9,392.8,23.6,67.8,28.5,26.8,53.5,46.4
2017-10-16 06:00:00,609.2,327.8,123.8,150.0,221.9,169.2,121.9,38.9,18.6,228.7,51.9,421.0,28.2,94.4,30.8,30.1,98.9,55.4
2017-10-16 07:00:00,627.6,378.8,118.6,172.6,241.8,169.2,129.2,52.5,17.5,243.3,57.4,435.2,35.5,110.7,39.9,43.3,104.5,59.85
2017-10-16 08:00:00,659.3,452.8,128.4,176.1,267.8,169.2,138.8,67.8,20.8,257.8,68.4,476.3,36.7,127.2,46.9,55.9,131.2,72.425
2017-10-16 09:00:00,711.1,514.0,157.8,188.1,305.9,169.2,169.3,71.4,26.1,285.7,80.2,515.5,35.0,112.5,51.8,60.5,123.6,70.0
2017-10-16 10:00:00,774.4,575.8,166.2,204.1,311.7,169.2,181.8,82.2,27.2,292.4,84.4,536.6,31.9,96.0,52.1,56.4,101.4,71.65
2017-10-16 11:00:00,795.5,541.8,164.2,205.2,315.3,169.2,180.9,83.2,30.4,300.2,84.0,552.6,33.8,95.7,43.7,59.1,93.7,65.25
2017-10-16 12:00:00,819.7,535.8,162.8,201.6,297.1,169.2,177.5,82.4,33.3,294.0,85.7,553.6,36.6,97.5,50.1,59.5,100.7,65.575
2017-10-16 13:00:00,817.3,522.6,163.6,204.7,309.8,169.2,178.3,82.3,33.0,299.6,84.2,550.1,30.8,95.1,55.1,69.5,97.8,63.775
2017-10-16 14:00:00,529.08935,526.4,166.4,204.2,307.4,169.2,168.8,83.8,32.7,295.9,84.3,537.8,30.0,96.5,52.2,60.1,94.3,73.075
2017-10-16 15:00:00,529.08935,514.6,144.2,199.5,306.0,169.2,158.2,83.0,31.7,284.8,82.5,518.0,31.6,113.7,52.0,61.2,107.3,80.375
2017-10-16 16:00:00,800.4,479.0,134.4,194.6,299.6,169.2,144.3,76.6,31.6,267.4,80.8,494.6,35.8,128.3,58.4,72.4,130.8,83.1
2017-10-16 17:00:00,762.0,411.6,123.4,182.1,268.4,169.2,133.2,67.7,28.8,243.0,61.8,458.9,51.1,153.6,67.7,89.6,154.2,90.2
2017-10-16 18:00:00,728.1,344.6,119.0,183.7,261.0,169.2,135.1,47.1,27.9,212.2,50.2,430.1,55.4,157.4,64.7,48.1,139.1,103.275
2017-10-16 19:00:00,709.6,300.0,118.6,169.1,235.6,169.2,120.9,39.8,27.1,201.2,46.0,409.4,54.8,146.0,70.7,81.4,103.7,109.65
2017-10-16 20:00:00,683.1,278.0,120.4,170.1,223.3,169.2,111.5,31.7,23.4,187.1,41.3,387.1,52.8,145.0,66.4,82.0,95.2,110.1
2017-10-16 21:00:00,634.7,266.2,114.2,169.6,216.5,169.2,107.9,27.3,21.7,188.0,40.6,377.6,50.5,127.8,62.9,73.4,96.1,102.45
2017-10-16 22:00:00,590.9,257.6,112.8,162.5,214.1,169.2,106.7,31.0,19.8,184.3,36.6,374.6,42.0,134.8,58.6,69.7,94.4,102.55
2017-10-16 23:00:00,562.2,254.4,112.4,172.6,208.6,169.2,105.1,33.2,19.3,185.5,34.7,353.1,34.7,115.7,56.2,62.9,91.7,95.225
2017-10-17 00:00:00,535.1,260.8,109.0,167.4,207.8,169.2,108.2,27.8,17.7,182.7,33.7,350.0,31.6,90.8,43.3,54.6,81.0,91.2
2017-10-17 01:00:00,536.5,264.8,112.6,170.2,207.9,169.2,103.6,28.4,19.8,186.0,32.8,355.8,27.1,78.1,42.7,45.9,74.8,84.925
2017-10-17 02:00:00,534.4,257.4,112.2,170.4,206.4,169.2,107.3,28.2,18.8,183.0,33.5,352.3,24.7,67.6,38.9,37.6,67.7,69.8
2017-10-17 03:00:00,531.1,260.2,111.0,165.2,210.3,169.2,103.6,27.1,19.3,185.2,34.5,358.0,23.5,59.2,33.3,33.1,62.2,64.675
2017-10-17 04:00:00,523.6,279.6,112.2,172.2,212.1,169.2,104.9,26.2,18.5,187.6,38.7,365.2,22.7,58.8,31.6,28.8,55.5,58.175
2017-10-17 05:00:00,519.2,302.6,113.6,166.3,204.8,169.2,105.2,34.2,19.2,209.9,49.4,379.5,22.6,69.2,31.1,28.6,50.2,58.825
2017-10-17 06:00:00,513.8,329.6,111.4,173.9,217.1,169.2,109.8,35.1,20.5,211.4,52.1,412.7,27.8,94.8,34.6,31.0,94.8,65.425
2017-10-17 07:00:00,526.9,412.0,106.6,192.1,243.7,169.2,114.0,59.1,19.6,233.5,53.6,434.0,40.8,119.5,46.6,45.1,106.5,82.075
2017-10-17 08:00:00,552.2,483.0,116.0,201.6,256.5,169.2,129.4,62.9,21.6,251.9,67.0,468.8,41.0,119.1,53.1,58.0,135.0,82.75
2017-10-17 09:00:00,610.7,526.2,124.0,221.3,269.4,169.2,147.7,70.9,25.9,268.1,72.5,488.7,40.1,113.1,54.5,59.2,128.9,86.65
2017-10-17 10:00:00,655.6,555.6,129.4,221.9,287.5,169.2,152.8,80.6,25.6,277.9,74.5,510.8,35.9,110.4,51.5,58.5,96.8,79.625
2017-10-17 11:00:00,678.5,571.4,133.0,224.5,299.5,169.2,151.5,79.1,27.3,281.4,77.1,510.3,38.7,106.4,51.2,61.4,104.0,78.325
2017-10-17 12:00:00,707.1,561.8,131.0,225.4,289.4,169.2,159.2,83.0,28.6,283.5,78.4,501.7,44.5,114.1,59.3,76.5,97.3,81.675
2017-10-17 13:00:00,700.8,538.8,142.0,213.4,311.3,169.2,148.0,84.5,27.7,292.5,78.8,514.7,37.2,99.7,53.7,75.0,99.8,85.2
2017-10-17 14:00:00,725.5,539.6,132.6,222.7,297.6,169.2,147.0,84.0,28.2,286.7,78.2,523.6,33.3,107.9,46.3,66.9,98.9,85.85
2017-10-17 15:00:00,716.0,513.4,136.2,211.0,286.9,169.2,142.8,84.8,32.4,281.7,74.5,491.3,33.1,119.4,50.2,64.7,116.0,85.675
2017-10-17 16:00:00,713.4,497.8,132.0,202.8,272.3,169.2,145.7,81.5,33.7,265.6,72.3,471.7,37.6,128.6,61.9,73.1,134.2,92.925
2017-10-17 17:00:00,670.8,427.0,127.4,191.7,264.8,169.2,133.4,67.4,29.2,240.4,56.7,436.4,49.1,150.4,67.2,92.0,147.9,109.325
2017-10-17 18:00:00,647.2,353.6,123.4,180.8,244.8,169.2,121.8,47.4,26.4,216.6,48.0,417.5,59.9,152.6,72.9,98.1,142.5,130.825
2017-10-17 19:00:00,623.6,313.2,122.0,185.6,236.6,169.2,114.0,42.8,26.0,208.2,44.1,395.0,54.9,142.0,65.1,92.4,104.2,125.65
2017-10-17 20:00:00,612.3,291.4,118.2,170.9,224.4,169.2,112.1,32.3,24.8,192.1,40.0,380.4,54.2,129.8,61.3,87.9,98.5,119.55
2017-10-17 21:00:00,604.4,268.4,115.8,174.8,216.5,169.2,110.7,27.4,22.2,183.9,40.3,367.3,53.5,128.0,58.9,79.7,100.2,111.45
2017-10-17 22:00:00,563.7,264.2,109.6,171.9,214.2,169.2,108.8,27.4,19.9,183.0,34.3,360.2,45.6,121.9,59.9,69.4,96.9,101.475
2017-10-17 23:00:00,541.5,270.0,107.6,169.6,207.6,169.2,110.1,26.0,16.5,179.8,35.2,344.2,37.5,113.8,52.0,60.3,91.3,90.275
2017-10-18 00:00:00,561.6,271.0,114.0,168.1,218.5,169.2,115.5,25.3,18.3,184.1,36.8,354.1,31.1,96.6,48.2,53.2,80.3,91.7083
2017-10-18 01:00:00,531.7,266.8,108.8,163.5,207.4,169.2,106.1,26.0,16.3,180.3,35.5,348.0,25.8,80.1,40.1,41.6,70.6,92.325
2017-10-18 02:00:00,530.1,268.0,106.4,172.8,207.8,169.2,108.6,24.2,16.6,177.4,33.4,341.5,22.8,68.4,34.4,38.1,63.7,75.95
2017-10-18 03:00:00,524.9,264.0,104.4,168.8,211.9,169.2,106.9,24.0,16.3,177.3,36.0,342.2,21.5,62.4,31.0,35.3,58.5,67.475
2017-10-18 04:00:00,522.7,272.0,102.2,168.5,203.9,169.2,108.0,25.1,16.2,180.7,36.4,360.0,21.4,60.9,29.1,31.7,50.1,66.225
2017-10-18 05:00:00,524.0,313.0,114.6,170.3,209.8,169.2,107.6,37.0,16.8,203.1,48.9,368.3,22.7,73.3,29.4,31.0,51.9,63.275
2017-10-18 06:00:00,524.7,332.0,109.6,167.6,215.8,169.2,111.2,35.0,19.1,213.1,53.6,409.1,30.7,91.5,30.6,31.9,104.6,62.475
2017-10-18 07:00:00,540.8,384.4,105.8,189.0,231.7,169.2,118.8,57.4,17.9,229.8,57.7,424.2,37.1,118.1,45.1,45.7,110.3,73.4
2017-10-18 08:00:00,571.6,472.4,119.4,199.4,270.1,169.2,132.0,70.0,21.9,249.5,65.9,455.1,37.8,124.2,50.2,57.6,126.1,78.8
2017-10-18 09:00:00,617.9,525.8,127.8,218.4,304.8,169.2,147.8,80.7,28.6,266.3,71.8,496.9,36.9,122.6,52.9,61.0,126.0,94.2
2017-10-18 10:00:00,653.9,554.0,131.0,225.1,310.6,169.2,154.3,83.8,30.8,270.1,79.7,510.7,43.1,115.1,51.7,61.7,108.6,88.75
2017-10-18 11:00:00,668.5,575.2,128.8,219.8,316.2,169.2,157.3,82.6,30.1,276.8,88.1,504.9,46.7,117.8,49.8,68.8,111.5,82.025
2017-10-18 12:00:00,671.2,592.0,135.8,226.9,313.2,169.2,157.2,89.4,30.5,280.0,89.2,521.3,43.1,112.7,59.6,76.7,112.2,80.15
2017-10-18 13:00:00,669.3,579.4,161.4,210.5,323.9,169.2,154.1,86.3,31.1,287.5,88.2,501.1,36.2,124.8,62.4,89.9,112.7,88.95
2017-10-18 14:00:00,693.1,570.0,161.8,215.5,312.9,169.2,150.5,84.8,30.2,287.3,88.3,493.4,34.8,139.2,54.7,75.4,104.5,80.65
2017-10-18 15:00:00,701.0,542.6,165.2,204.1,317.9,169.2,149.2,85.7,28.9,276.1,85.8,489.3,33.9,143.1,50.9,69.8,124.6,78.85
2017-10-18 16:00:00,707.2,516.6,165.8,188.5,302.9,169.2,142.1,79.3,26.8,263.6,81.6,477.6,37.3,151.5,58.1,76.4,127.5,80.825
2017-10-18 17:00:00,679.0,448.6,147.2,183.9,286.9,169.2,137.7,65.8,25.9,242.5,71.1,442.4,50.0,168.7,64.1,93.5,151.9,99.6
2017-10-18 18:00:00,649.0,389.6,121.4,170.1,269.7,169.2,135.2,43.7,23.0,221.1,63.3,429.9,59.7,156.2,69.3,98.5,136.1,113.675
2017-10-18 19:00:00,633.5,344.4,121.0,175.4,258.7,169.2,128.6,36.4,21.8,207.2,56.4,413.1,31.2,146.7,65.6,91.7,102.6,108.85
2017-10-18 20:00:00,642.6,317.0,123.0,167.5,245.1,169.2,128.3,28.8,21.7,193.9,52.7,396.8,53.0,130.3,65.7,79.5,95.3,114.125
2017-10-18 21:00:00,642.9,295.0,122.8,163.7,235.9,169.2,128.2,25.6,20.6,187.8,43.9,393.2,48.4,128.0,59.2,68.1,96.0,98.325
2017-10-18 22:00:00,623.5,280.4,122.8,169.2,240.8,169.2,126.0,27.2,21.2,185.6,41.0,369.0,44.8,120.3,54.5,72.9,94.3,90.975
2017-10-18 23:00:00,604.1,279.4,118.6,159.4,236.4,169.2,123.6,26.2,20.7,180.9,40.8,355.6,37.2,113.5,49.8,61.4,89.6,97.625
2017-10-19 00:00:00,548.7,277.6,107.8,164.7,233.9,169.2,118.2,26.0,19.8,186.0,42.5,353.0,28.2,100.8,44.4,53.6,80.9,82.0083
2017-10-19 01:00:00,564.4,275.2,118.2,157.0,234.1,169.2,122.6,28.7,20.6,180.9,41.4,357.6,26.0,82.3,39.9,46.1,71.9,78.5333
2017-10-19 02:00:00,569.6,277.2,118.2,162.8,230.9,169.2,121.9,26.8,20.4,184.5,41.8,357.4,22.7,73.6,35.9,39.9,68.2,74.275
2017-10-19 03:00:00,565.3,278.6,116.8,164.2,230.5,169.2,119.5,25.4,20.9,179.9,41.3,343.8,22.6,66.6,32.0,34.6,63.2,65.6
2017-10-19 04:00:00,552.7,288.6,115.4,161.4,229.9,169.2,121.3,27.4,20.9,184.4,42.8,366.3,22.2,64.3,28.9,32.2,61.6,57.0
2017-10-19 05:00:00,560.5,333.8,122.2,159.8,227.1,169.2,122.1,38.4,20.3,202.9,58.2,380.4,24.3,72.0,29.3,30.4,59.6,50.525
2017-10-19 06:00:00,563.6,361.2,118.4,158.6,238.8,169.2,120.5,38.4,22.4,218.7,65.1,425.5,28.0,98.6,30.8,32.2,102.4,50.3
2017-10-19 07:00:00,585.5,418.2,116.2,182.2,261.4,169.2,131.9,61.4,19.6,231.4,67.8,440.0,40.6,128.7,47.3,46.8,110.1,64.825
2017-10-19 08:00:00,619.3,484.4,123.6,195.2,272.8,169.2,144.1,60.6,23.6,258.9,74.7,476.7,47.3,120.2,49.3,55.1,128.5,69.775
2017-10-19 09:00:00,675.6,532.8,131.8,207.8,287.9,169.2,161.9,73.6,29.5,273.7,82.9,521.0,38.5,107.7,55.9,54.4,122.7,74.825
2017-10-19 10:00:00,723.4,571.2,136.6,220.9,318.5,169.2,164.3,81.8,29.2,280.3,84.1,529.6,40.2,106.1,56.9,59.9,95.4,81.6
2017-10-19 11:00:00,754.9,575.2,138.2,218.4,322.2,169.2,176.3,79.8,29.0,285.7,84.7,551.9,39.3,106.4,51.5,63.5,98.6,79.875
2017-10-19 12:00:00,774.2,566.2,153.0,157.9,313.6,169.2,177.3,81.4,28.3,287.4,85.2,539.5,36.8,100.5,56.5,65.8,101.3,79.8
2017-10-19 13:00:00,778.6,549.2,156.0,210.1,329.0,169.2,174.9,80.9,28.2,292.2,89.4,539.5,36.1,112.7,58.5,67.1,100.9,78.65
2017-10-19 14:00:00,789.7,558.0,140.8,209.3,323.6,169.2,165.6,84.3,31.9,291.0,85.4,561.9,32.6,126.2,54.2,60.6,101.7,80.6
2017-10-19 15:00:00,781.5,547.0,144.0,206.5,332.7,169.2,162.1,83.9,29.8,289.5,83.9,541.6,30.4,131.1,53.3,58.9,115.1,86.35
2017-10-19 16:00:00,761.2,508.4,138.2,194.2,304.1,169.2,163.2,80.0,29.6,273.1,80.4,522.9,35.3,139.5,60.8,72.9,125.3,93.175
2017-10-19 17:00:00,739.1,447.0,121.0,179.1,281.6,169.2,140.4,67.1,27.4,249.1,69.9,471.2,40.4,154.3,71.4,84.8,151.8,103.05
2017-10-19 18:00:00,700.7,383.8,128.6,163.1,268.5,169.2,131.7,41.3,25.4,228.2,61.4,449.0,56.1,154.4,75.7,99.2,133.4,111.9
2017-10-19 19:00:00,637.4,344.0,123.6,169.2,258.3,169.2,126.1,34.6,23.3,216.8,56.1,424.0,51.6,137.5,69.3,88.4,102.8,110.35
2017-10-19 20:00:00,674.2,309.6,124.8,165.8,243.3,169.2,121.5,28.6,18.6,199.9,54.2,398.8,49.8,136.3,68.1,81.3,94.9,106.35
2017-10-19 21:00:00,642.1,289.4,118.6,156.7,235.0,169.2,116.0,27.3,18.3,191.0,50.5,384.3,46.4,127.9,66.0,71.6,92.2,100.525
2017-10-19 22:00:00,581.6,283.6,116.8,162.6,231.7,169.2,114.8,27.5,18.2,190.1,43.6,368.5,39.6,116.6,64.4,64.4,95.6,95.775
2017-10-19 23:00:00,541.2,283.0,111.8,151.2,231.7,169.2,113.2,28.1,18.3,187.5,43.4,363.7,33.1,112.8,56.4,62.1,90.6,84.3
2017-10-20 00:00:00,522.6,277.6,116.0,152.6,225.0,169.2,110.7,25.3,18.2,188.7,41.6,350.0,25.1,88.8,50.2,53.1,81.0,80.225
2017-10-20 01:00:00,531.4,279.2,109.4,158.5,224.6,169.2,111.1,26.5,17.9,189.8,43.6,356.8,22.5,80.0,42.4,45.8,73.2,76.15
2017-10-20 02:00:00,523.3,278.6,110.6,156.6,224.6,169.2,110.7,26.3,18.0,186.6,43.6,354.7,20.2,72.1,41.6,40.2,64.4,71.2
2017-10-20 03:00:00,512.1,276.6,107.6,159.8,227.5,169.2,108.8,24.7,17.9,183.2,44.2,356.7,18.6,67.7,36.8,36.8,60.7,63.6
2017-10-20 04:00:00,513.5,286.6,109.0,151.9,228.1,169.2,110.4,25.5,17.9,193.3,46.5,368.2,18.0,66.7,34.5,32.7,57.6,58.05
2017-10-20 05:00:00,511.1,326.4,114.0,158.8,226.4,169.2,111.9,35.3,18.4,198.6,58.6,377.4,20.6,66.9,35.8,30.7,60.1,51.3
2017-10-20 06:00:00,515.7,339.2,111.6,157.5,234.6,169.2,113.0,33.7,20.2,214.5,62.4,409.7,23.5,100.5,36.7,32.1,98.7,55.8
2017-10-20 07:00:00,525.8,399.0,111.2,179.8,255.8,169.2,124.4,55.4,17.1,232.9,63.4,421.1,36.1,115.5,47.9,48.9,104.3,67.525
2017-10-20 08:00:00,562.0,478.6,117.2,190.9,266.4,169.2,135.1,65.4,21.2,242.5,71.1,464.7,46.3,119.1,60.2,59.9,129.8,80.625
2017-10-20 09:00:00,604.5,546.4,124.6,199.6,283.7,169.2,145.7,71.7,25.2,267.0,76.3,510.0,42.3,112.4,57.6,59.8,121.1,88.8
2017-10-20 10:00:00,645.9,567.0,125.6,218.1,299.6,169.2,154.0,79.9,26.0,284.3,81.8,519.3,34.8,110.2,57.8,60.9,94.9,80.275
2017-10-20 11:00:00,655.2,534.4,128.4,207.4,304.6,169.2,151.3,81.5,25.4,280.0,84.3,521.4,36.6,104.6,56.1,63.1,92.9,88.275
2017-10-20 12:00:00,673.1,550.4,131.2,214.4,302.2,169.2,149.4,79.7,26.5,279.7,86.9,530.6,33.8,106.8,57.0,70.3,96.3,89.75
2017-10-20 13:00:00,665.9,526.2,129.0,203.6,301.9,169.2,158.5,79.5,27.0,277.6,86.4,527.3,33.3,109.0,57.5,71.0,94.7,86.05
2017-10-20 14:00:00,671.9,519.6,142.8,204.7,301.0,169.2,154.7,78.0,27.4,276.9,82.6,518.7,30.6,107.2,57.9,60.3,102.1,89.6
2017-10-20 15:00:00,686.3,489.4,132.4,197.9,287.5,169.2,151.6,80.6,26.5,274.5,80.3,492.7,25.8,123.1,57.6,63.0,110.7,79.75
2017-10-20 16:00:00,669.1,459.0,123.4,182.1,275.2,169.2,139.0,76.9,26.5,249.7,78.4,468.0,34.8,134.3,60.9,70.6,118.7,90.025
2017-10-20 17:00:00,640.0,411.6,121.8,183.8,262.3,169.2,131.0,61.2,23.2,232.3,66.5,435.0,41.8,151.9,64.0,77.6,138.9,94.7
2017-10-20 18:00:00,601.5,352.4,120.4,177.3,248.0,169.2,124.9,38.5,18.5,212.0,59.0,417.1,52.9,163.3,71.4,86.8,134.6,103.575
2017-10-20 19:00:00,577.3,312.0,118.6,170.7,231.4,169.2,119.1,30.1,18.6,202.6,55.4,398.0,55.3,135.2,68.3,82.0,98.4,99.4
2017-10-20 20:00:00,567.9,279.6,120.0,168.7,208.9,169.2,114.0,24.5,18.3,192.3,55.9,375.3,47.5,124.6,61.5,68.9,95.0,98.775
2017-10-20 21:00:00,556.8,256.4,117.6,159.2,210.1,169.2,112.7,22.5,17.9,188.3,42.5,365.0,43.7,119.6,59.4,61.9,92.1,92.225
2017-10-20 22:00:00,537.9,249.0,119.6,161.4,224.4,169.2,112.7,23.7,18.0,192.0,40.6,358.3,37.2,113.2,56.2,56.5,92.0,87.65
2017-10-20 23:00:00,522.3,266.6,116.8,151.4,220.9,169.2,112.3,25.4,17.7,185.8,39.5,345.2,31.4,96.8,58.6,53.5,86.2,79.525
2017-10-21 00:00:00,495.6,273.8,111.0,158.5,225.2,169.2,107.0,22.3,18.1,185.9,36.9,336.0,25.9,93.0,50.1,51.0,83.1,94.35
2017-10-21 01:00:00,522.0,290.6,116.6,152.3,219.2,169.2,109.5,22.0,18.2,185.0,32.9,329.8,20.7,87.2,45.4,46.8,75.4,81.9
2017-10-21 02:00:00,513.1,297.0,116.0,149.4,224.0,169.2,111.5,22.7,18.1,189.6,29.2,321.7,19.2,78.7,42.5,46.5,70.9,72.65
2017-10-21 03:00:00,518.5,291.8,114.8,154.1,223.5,169.2,109.0,23.1,17.9,189.0,38.4,346.3,17.6,74.2,40.4,41.8,67.3,65.425
2017-10-21 04:00:00,522.0,287.8,114.6,146.5,218.1,169.2,109.1,19.4,18.0,187.2,39.9,341.3,16.6,68.7,36.4,37.7,60.4,61.225
2017-10-21 05:00:00,510.8,283.4,110.8,152.4,218.8,169.2,107.1,20.3,17.8,183.8,39.5,342.3,17.3,64.3,35.4,33.1,55.1,54.7
2017-10-21 06:00:00,504.5,280.4,113.0,150.9,219.2,169.2,107.4,19.2,17.6,182.6,51.5,361.2,19.9,62.0,33.7,30.5,65.2,54.0
2017-10-21 07:00:00,506.8,285.4,110.2,149.5,221.6,169.2,108.7,21.8,17.1,185.9,38.8,338.2,24.5,63.4,36.6,31.2,63.1,62.25
2017-10-21 08:00:00,512.3,282.6,111.4,154.2,224.9,169.2,107.6,23.8,17.4,190.9,50.8,376.0,28.4,71.0,43.1,34.5,71.7,56.175
2017-10-21 09:00:00,525.2,287.2,112.6,148.7,214.2,169.2,109.9,27.1,17.1,188.5,53.6,385.5,31.8,113.7,48.7,41.2,107.1,65.175
2017-10-21 10:00:00,526.6,285.0,112.4,153.9,209.1,169.2,111.8,27.5,17.0,191.1,57.0,396.7,34.8,118.5,51.5,50.5,112.6,72.25
2017-10-21 11:00:00,537.0,287.8,115.0,152.6,218.7,169.2,108.8,28.9,17.7,193.0,56.6,392.1,39.4,131.6,54.7,56.3,122.3,75.175
2017-10-21 12:00:00,549.4,296.4,116.4,153.9,215.9,169.2,111.1,30.6,17.0,195.9,56.4,396.4,40.8,140.4,61.0,63.9,128.3,85.625
2017-10-21 13:00:00,547.6,308.2,115.0,160.8,190.3,169.2,114.8,30.9,17.8,197.6,55.8,397.9,44.0,131.3,62.4,67.7,101.8,92.775
2017-10-21 14:00:00,558.6,313.8,116.2,156.3,192.3,169.2,115.4,31.2,18.0,199.4,54.0,398.6,32.9,115.2,57.2,67.6,80.0,91.65
2017-10-21 15:00:00,558.1,305.8,117.2,163.2,187.4,169.2,118.1,30.7,18.3,200.0,54.8,399.3,36.5,97.9,55.4,65.1,82.7,90.0
2017-10-21 16:00:00,567.8,307.2,115.4,164.3,191.5,169.2,115.4,31.5,18.3,196.3,56.2,394.0,40.8,107.4,54.1,67.7,85.9,94.95
2017-10-21 17:00:00,554.7,305.2,113.8,164.7,211.5,169.2,112.6,27.1,18.0,194.0,53.9,387.1,47.4,120.0,62.3,72.6,93.7,100.825
2017-10-21 18:00:00,544.8,296.6,113.4,167.1,210.6,169.2,110.7,23.9,17.9,188.9,51.7,366.8,54.1,124.4,69.4,89.7,98.5,124.025
2017-10-21 19:00:00,533.1,277.0,113.6,165.4,208.2,169.2,109.2,21.7,18.3,185.1,47.5,366.7,49.9,141.1,76.6,94.0,95.4,126.575
2017-10-21 20:00:00,529.6,271.6,111.8,165.3,203.6,169.2,110.2,22.3,18.0,187.0,44.6,355.0,44.0,134.3,68.2,75.2,93.8,116.8
2017-10-21 21:00:00,517.1,266.6,109.4,162.8,204.9,169.2,108.7,20.6,17.5,182.4,34.6,343.4,40.2,121.4,62.2,65.9,92.2,109.95
2017-10-21 22:00:00,502.5,264.6,109.4,161.8,222.7,169.2,110.2,20.1,17.5,183.7,35.4,344.5,37.2,110.5,54.9,60.0,88.9,104.15
2017-10-21 23:00:00,493.2,263.4,106.8,158.8,229.5,169.2,107.2,20.6,17.5,183.9,35.1,330.5,34.1,104.3,52.1,56.1,86.4,99.75
2017-10-22 00:00:00,433.9,249.0,106.2,157.8,218.5,169.2,106.8,19.9,16.7,182.4,38.7,331.8,23.4,96.9,54.2,52.0,84.3,98.3917
2017-10-22 01:00:00,468.7,258.8,106.2,161.3,228.6,169.2,106.6,21.7,17.7,187.1,35.5,333.9,20.9,86.9,47.4,45.5,77.8,97.725
2017-10-22 02:00:00,474.8,259.2,106.0,159.3,227.1,169.2,104.9,21.5,17.6,185.1,35.5,328.4,20.1,80.3,43.2,42.4,70.2,86.325
2017-10-22 03:00:00,477.0,263.6,106.0,160.2,219.8,169.2,106.3,20.2,17.2,183.9,35.6,332.3,19.1,71.4,40.8,35.8,65.1,87.025
2017-10-22 04:00:00,496.4,264.0,105.0,158.8,207.2,169.2,105.1,19.8,17.9,185.0,35.2,322.0,19.6,65.8,37.4,31.8,60.9,78.775
2017-10-22 05:00:00,488.7,272.4,104.4,158.9,204.9,169.2,105.8,19.3,17.5,185.7,40.9,328.2,18.6,64.2,34.6,31.5,61.8,74.6
2017-10-22 06:00:00,486.3,274.8,103.4,161.3,210.7,169.2,106.8,19.6,17.4,185.9,47.8,345.6,19.2,62.8,35.2,30.7,65.8,69.925
2017-10-22 07:00:00,495.6,281.8,104.6,159.7,219.9,169.2,109.3,20.9,17.2,184.7,49.0,340.0,24.8,65.1,38.3,32.0,65.3,76.175
2017-10-22 08:00:00,513.2,283.4,104.2,160.8,224.0,169.2,109.1,21.0,17.4,187.9,49.8,341.2,37.5,86.8,45.4,35.7,69.8,75.8
2017-10-22 09:00:00,514.8,286.8,106.2,160.8,233.5,169.2,108.1,22.2,17.4,191.5,50.9,344.0,35.1,116.6,53.4,44.9,100.8,83.55
2017-10-22 10:00:00,519.7,307.0,107.0,160.4,233.0,169.2,109.7,23.5,17.5,193.0,50.6,353.0,36.4,133.4,54.7,53.6,113.1,86.6
2017-10-22 11:00:00,525.6,309.4,109.0,160.7,240.5,169.2,109.5,23.5,17.4,198.6,52.1,352.9,43.2,134.1,66.2,59.8,128.9,89.5
2017-10-22 12:00:00,540.9,313.6,109.2,161.0,233.8,169.2,113.0,23.0,17.6,200.7,53.1,358.2,50.9,142.7,69.8,62.9,136.0,89.8
2017-10-22 13:00:00,543.9,302.6,111.6,160.3,238.6,169.2,108.9,23.6,17.9,199.4,53.3,367.0,43.3,119.0,64.1,68.4,107.6,101.275
